_id,country,followers,geo,location,timestamp,tweet,user_verified,userid,username
5d193f80bda47b0192c0aaec,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13084: XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000026b739. (CVSS:0.0… https://t.co/55cWkF2isK,False,3465979397.0,threatmeter
5d193f80bda47b0192c0aaed,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13084: XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000026b739. (CVSS:0.0… https://t.co/55cWkF2isK,False,3465979397.0,threatmeter
5d193f80bda47b0192c0aaee,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13085: XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000030ecfa. (CVSS:0.0… https://t.co/6wmUM6yX9j,False,3465979397.0,threatmeter
5d193f80bda47b0192c0aaef,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13085: XnView Classic 2.48 has a User Mode Write AV starting at xnview+0x000000000030ecfa. (CVSS:0.0… https://t.co/6wmUM6yX9j,False,3465979397.0,threatmeter
5d193f81bda47b0192c0aaf0,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13086: core/MY_Security.php in CSZ CMS 1.2.2 before 2019-06-20 has member/login/check SQL injection by… https://t.co/STwUrd1dfp,False,3465979397.0,threatmeter
5d193f81bda47b0192c0aaf1,,540,,"İstanbul, Türkiye",2019-06-30 23:02:19,CVE-2019-13086: core/MY_Security.php in CSZ CMS 1.2.2 before 2019-06-20 has member/login/check SQL injection by… https://t.co/STwUrd1dfp,False,3465979397.0,threatmeter
5d1940a1bda47b0192c0ab63,,340,,En alguna VPN  --Madrid--,2019-06-30 23:07:07,"Even the NSA is urging Windows users to patch BlueKeep (CVE-2019-0708): After Microsoft warned Windows users on two separate occasions to patch a severe security flaw known as BlueKeep, now, the US National Security Agency has echoed the OS maker’s… https://t.co/lao19vScUi https://t.co/zHAzMZnnAE",False,340042123.0,morodog
5d1940a1bda47b0192c0ab64,,340,,En alguna VPN  --Madrid--,2019-06-30 23:07:07,"Even the NSA is urging Windows users to patch BlueKeep (CVE-2019-0708): After Microsoft warned Windows users on two separate occasions to patch a severe security flaw known as BlueKeep, now, the US National Security Agency has echoed the OS maker’s… https://t.co/lao19vScUi https://t.co/zHAzMZnnAE",False,340042123.0,morodog
5d194171bda47b0192c0ab97,,540,,"İstanbul, Türkiye",2019-06-30 23:10:36,NA - CVE-2018-20848 - Advisto PEEL SHOPPING 9.0.0 has CSRF via...: This vulnerability is currently undergoing… https://t.co/7F7x8NX1Vq,False,3465979397.0,threatmeter
5d194171bda47b0192c0ab98,,540,,"İstanbul, Türkiye",2019-06-30 23:10:36,NA - CVE-2018-20848 - Advisto PEEL SHOPPING 9.0.0 has CSRF via...: This vulnerability is currently undergoing… https://t.co/7F7x8NX1Vq,False,3465979397.0,threatmeter
5d1948a2bda47b0192c0bdde,,540,,"İstanbul, Türkiye",2019-06-30 23:41:17,bzip2 -- multiple issues: CVE-2016-3189 - Fix use-after-free in bzip2recover (Jakub Martisko) CVE-2019-12900… https://t.co/h4ugj8j8d6,False,3465979397.0,threatmeter
5d1948a2bda47b0192c0bddf,,540,,"İstanbul, Türkiye",2019-06-30 23:41:17,bzip2 -- multiple issues: CVE-2016-3189 - Fix use-after-free in bzip2recover (Jakub Martisko) CVE-2019-12900… https://t.co/h4ugj8j8d6,False,3465979397.0,threatmeter
5d194987bda47b0192c0bf3d,,14338,,,2019-06-30 23:45:06,"CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/OcNhgOM17Z",False,8.218062874617405e+17,CVEnew
5d194987bda47b0192c0bf3e,,14338,,,2019-06-30 23:45:06,"CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/OcNhgOM17Z",False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf3f,,14338,,,2019-06-30 23:45:06,"CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/KfAxeimvAY",False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf40,,14338,,,2019-06-30 23:45:06,"CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/KfAxeimvAY",False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf49,,14338,,,2019-06-30 23:45:07,CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/uvfm0lTLlV,False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf4e,,14338,,,2019-06-30 23:45:07,CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/uvfm0lTLlV,False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf4f,,14338,,,2019-06-30 23:45:07,CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/fKuvb9Q20M,False,8.218062874617405e+17,CVEnew
5d194988bda47b0192c0bf50,,14338,,,2019-06-30 23:45:07,CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/fKuvb9Q20M,False,8.218062874617405e+17,CVEnew
5d194989bda47b0192c0bf51,,14338,,,2019-06-30 23:45:08,CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/d6OOBJ2Scg,False,8.218062874617405e+17,CVEnew
5d194989bda47b0192c0bf52,,14338,,,2019-06-30 23:45:08,CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/d6OOBJ2Scg,False,8.218062874617405e+17,CVEnew
5d19498abda47b0192c0bf53,,14338,,,2019-06-30 23:45:08,CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/qIC3lnaz2i,False,8.218062874617405e+17,CVEnew
5d19498abda47b0192c0bf54,,14338,,,2019-06-30 23:45:08,CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/qIC3lnaz2i,False,8.218062874617405e+17,CVEnew
5d19498abda47b0192c0bf55,,14338,,,2019-06-30 23:45:09,CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/6ku4SrYA4d,False,8.218062874617405e+17,CVEnew
5d19498abda47b0192c0bf56,,14338,,,2019-06-30 23:45:09,CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/6ku4SrYA4d,False,8.218062874617405e+17,CVEnew
5d1949b1bda47b0192c0bf8d,,966,,CL,2019-06-30 23:45:48,"CVEnew: CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/p2GLv7Ej4y",False,39302152.0,hernanespinoza
5d1949b1bda47b0192c0bf8e,,966,,CL,2019-06-30 23:45:48,"CVEnew: CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/p2GLv7Ej4y",False,39302152.0,hernanespinoza
5d1949b2bda47b0192c0bf8f,,966,,CL,2019-06-30 23:45:48,"CVEnew: CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/PaBnofxkO0",False,39302152.0,hernanespinoza
5d1949b2bda47b0192c0bf90,,966,,CL,2019-06-30 23:45:48,"CVEnew: CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/PaBnofxkO0",False,39302152.0,hernanespinoza
5d1949b2bda47b0192c0bf91,,966,,CL,2019-06-30 23:45:49,CVEnew: CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/GdLlKsOhD5,False,39302152.0,hernanespinoza
5d1949b2bda47b0192c0bf92,,966,,CL,2019-06-30 23:45:49,CVEnew: CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/GdLlKsOhD5,False,39302152.0,hernanespinoza
5d1949b3bda47b0192c0bf93,,966,,CL,2019-06-30 23:45:49,CVEnew: CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/l8OGh1p4oH,False,39302152.0,hernanespinoza
5d1949b3bda47b0192c0bf94,,966,,CL,2019-06-30 23:45:49,CVEnew: CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/l8OGh1p4oH,False,39302152.0,hernanespinoza
5d1949b3bda47b0192c0bf95,,966,,CL,2019-06-30 23:45:50,CVEnew: CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/g031OOB9pj,False,39302152.0,hernanespinoza
5d1949b3bda47b0192c0bf96,,966,,CL,2019-06-30 23:45:50,CVEnew: CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/g031OOB9pj,False,39302152.0,hernanespinoza
5d1949b4bda47b0192c0bf97,,966,,CL,2019-06-30 23:45:51,CVEnew: CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/nSb1CXNMGb,False,39302152.0,hernanespinoza
5d1949b4bda47b0192c0bf98,,966,,CL,2019-06-30 23:45:51,CVEnew: CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/nSb1CXNMGb,False,39302152.0,hernanespinoza
5d1949b4bda47b0192c0bf99,,966,,CL,2019-06-30 23:45:51,CVEnew: CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/hxCDT8CqQ8,False,39302152.0,hernanespinoza
5d1949b4bda47b0192c0bf9a,,966,,CL,2019-06-30 23:45:51,CVEnew: CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/hxCDT8CqQ8,False,39302152.0,hernanespinoza
5d1949e2bda47b0192c0bfc7,,256,,"South Australia, Australia",2019-06-30 23:46:37,"CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/oHDxaa5CP4",False,381963910.0,eyeTSystems
5d1949e2bda47b0192c0bfc8,,256,,"South Australia, Australia",2019-06-30 23:46:37,"CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/oHDxaa5CP4",False,381963910.0,eyeTSystems
5d1949e2bda47b0192c0bfc9,,256,,"South Australia, Australia",2019-06-30 23:46:37,"CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/oACk07FB2q",False,381963910.0,eyeTSystems
5d1949e2bda47b0192c0bfca,,256,,"South Australia, Australia",2019-06-30 23:46:37,"CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/oACk07FB2q",False,381963910.0,eyeTSystems
5d1949e2bda47b0192c0bfcb,,256,,"South Australia, Australia",2019-06-30 23:46:37,CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/hbeJ7Mzl2J,False,381963910.0,eyeTSystems
5d1949e2bda47b0192c0bfcc,,256,,"South Australia, Australia",2019-06-30 23:46:37,CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/hbeJ7Mzl2J,False,381963910.0,eyeTSystems
5d1949e3bda47b0192c0bfcd,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/ZxpXdZ2afk,False,381963910.0,eyeTSystems
5d1949e3bda47b0192c0bfce,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/ZxpXdZ2afk,False,381963910.0,eyeTSystems
5d1949e3bda47b0192c0bfcf,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/PgekuBlciZ,False,381963910.0,eyeTSystems
5d1949e3bda47b0192c0bfd0,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/PgekuBlciZ,False,381963910.0,eyeTSystems
5d1949e4bda47b0192c0bfdb,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/OtQeHajK1c,False,381963910.0,eyeTSystems
5d1949e4bda47b0192c0bfdc,,256,,"South Australia, Australia",2019-06-30 23:46:38,CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/OtQeHajK1c,False,381963910.0,eyeTSystems
5d1949e4bda47b0192c0bfdf,,256,,"South Australia, Australia",2019-06-30 23:46:39,CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/gYsb1GTczi,False,381963910.0,eyeTSystems
5d1949e4bda47b0192c0bfe0,,256,,"South Australia, Australia",2019-06-30 23:46:39,CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/gYsb1GTczi,False,381963910.0,eyeTSystems
5d194bbbbda47b0192c0c2fa,,1389,,"California, USA",2019-06-30 23:54:30,"RT:

CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/O2sY6Ml2um

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbbbda47b0192c0c2fb,,1389,,"California, USA",2019-06-30 23:54:30,"RT:

CVE-2019-13108 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a zero value for iccOffset. https://t.co/O2sY6Ml2um

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbcbda47b0192c0c2fc,,1389,,"California, USA",2019-06-30 23:54:30,"RT:

CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/8DavZEV3y4

— CVE (CVEnew) June …",False,9.204200019656786e+17,SecRiskRptSME
5d194bbcbda47b0192c0c2fd,,1389,,"California, USA",2019-06-30 23:54:30,"RT:

CVE-2019-13109 An integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted PNG image file, because PngImage::readMetadata mishandles a chunkLength - iccOffset subtraction. https://t.co/8DavZEV3y4

— CVE (CVEnew) June …",False,9.204200019656786e+17,SecRiskRptSME
5d194bbcbda47b0192c0c2fe,,1389,,"California, USA",2019-06-30 23:54:31,"RT:

CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/95gJ4OoOWF

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbcbda47b0192c0c2ff,,1389,,"California, USA",2019-06-30 23:54:31,"RT:

CVE-2019-13110 A CiffDirectory::readDirectory integer overflow and out-of-bounds read in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (SIGSEGV) via a crafted CRW image file. https://t.co/95gJ4OoOWF

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbdbda47b0192c0c300,,1390,,"California, USA",2019-06-30 23:54:31,"RT:

CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/9QGPvFD9h5

— CVE (CVEnew) June 30, 20…",False,9.204200019656786e+17,SecRiskRptSME
5d194bbdbda47b0192c0c301,,1390,,"California, USA",2019-06-30 23:54:31,"RT:

CVE-2019-13111 A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (large heap allocation followed by a very long running loop) via a crafted WEBP image file. https://t.co/9QGPvFD9h5

— CVE (CVEnew) June 30, 20…",False,9.204200019656786e+17,SecRiskRptSME
5d194bbdbda47b0192c0c302,,1389,,"California, USA",2019-06-30 23:54:32,"RT:

CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/fWaQZEYiMw

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbdbda47b0192c0c303,,1389,,"California, USA",2019-06-30 23:54:32,"RT:

CVE-2019-13112 A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image file. https://t.co/fWaQZEYiMw

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbebda47b0192c0c304,,1389,,"California, USA",2019-06-30 23:54:32,"RT:

CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/rR2mbx4bLy

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbebda47b0192c0c305,,1389,,"California, USA",2019-06-30 23:54:32,"RT:

CVE-2019-13113 Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion failure) via an invalid data location in a CRW image file. https://t.co/rR2mbx4bLy

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbebda47b0192c0c306,,1389,,"California, USA",2019-06-30 23:54:33,"RT:

CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/xT8GSElw7N

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d194bbebda47b0192c0c307,,1389,,"California, USA",2019-06-30 23:54:33,"RT:

CVE-2019-13114 http.c in Exiv2 through 0.27.1 allows a malicious http server to cause a denial of service (crash due to a NULL pointer dereference) by returning a crafted response that lacks a space character. https://t.co/xT8GSElw7N

— CVE (CVEnew) June 30, 2019",False,9.204200019656786e+17,SecRiskRptSME
5d1953a7bda47b0192c0cfca,,3,,"Mansfield, MA",2019-07-01 00:28:18,"Passenger 5.0.22: Union Station support for Node.js, CVE-2015-7519, bugfixes
https://t.co/5c3hH0wfKn",False,1.1033620021085102e+18,AllDatFunTyme
5d1953a7bda47b0192c0cfcb,,3,,"Mansfield, MA",2019-07-01 00:28:18,"Passenger 5.0.22: Union Station support for Node.js, CVE-2015-7519, bugfixes
https://t.co/5c3hH0wfKn",False,1.1033620021085102e+18,AllDatFunTyme
5d1955ebbda47b0192c0d382,,498,,,2019-07-01 00:37:57,"CVE-2019-13112

A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image...

https://t.co/wlRO0rdiwZ",False,9.413894967713997e+17,VulmonFeeds
5d1955ebbda47b0192c0d383,,498,,,2019-07-01 00:37:57,"CVE-2019-13112

A PngChunk::parseChunkContent uncontrolled memory allocation in Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to an std::bad_alloc exception) via a crafted PNG image...

https://t.co/wlRO0rdiwZ",False,9.413894967713997e+17,VulmonFeeds
5d19564cbda47b0192c0d43c,,540,,"İstanbul, Türkiye",2019-07-01 00:39:35,"CVE-2019-13107: Multiple integer overflows exist in MATIO before 1.5.16, related to mat.c, mat4.c, mat5.c, mat73.c… https://t.co/dWIwpTax2k",False,3465979397.0,threatmeter
5d19564cbda47b0192c0d43d,,540,,"İstanbul, Türkiye",2019-07-01 00:39:35,"CVE-2019-13107: Multiple integer overflows exist in MATIO before 1.5.16, related to mat.c, mat4.c, mat5.c, mat73.c… https://t.co/dWIwpTax2k",False,3465979397.0,threatmeter
5d19564dbda47b0192c0d43e,,540,,"İstanbul, Türkiye",2019-07-01 00:39:35,CVE-2019-13111: A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a… https://t.co/q0KU5WXpLG,False,3465979397.0,threatmeter
5d19564dbda47b0192c0d43f,,540,,"İstanbul, Türkiye",2019-07-01 00:39:35,CVE-2019-13111: A WebPImage::decodeChunks integer overflow in Exiv2 through 0.27.1 allows an attacker to cause a… https://t.co/q0KU5WXpLG,False,3465979397.0,threatmeter
5d19564dbda47b0192c0d448,,540,,"İstanbul, Türkiye",2019-07-01 00:39:36,CVE-2019-13113: Exiv2 through 0.27.1 allows an attacker to cause a denial of service (crash due to assertion… https://t.co/fixYe4nOAU,False,3465979397.0,threatmeter
